Prime Contract ID,Contract Includes Sub Vendors,Vendor Record Type,Prime Vendor,Prime Vendor M/WBE Category,Prime Contract Purpose,Prime Contract Current Amount,Prime Contract Original Amount,Prime Vendor Spend to Date,Prime Contract Start Date,Prime Contract End Date,Prime Contract Registration Date,Prime Woman Owned Business,Prime Emerging Business,Prime Contracting Agency,OCA Number,Prime Contract Version,FMS Document/Parent Contract ID,Prime Contract Type,Prime Contract Award Method,Prime Contract Expense Category,Prime Contract Industry,Prime Contract PIN,Prime Contract APT PIN,% COVID Spending,% Other Spending,Sub Vendor,Sub Vendor M/WBE Category,Sub Contract Purpose,Subcontract Status,Sub Contract Industry,Sub Contract Current Amount,Sub Contract Original Amount,Sub Vendor Paid to Date,Sub Contract Start Date,Sub Contract End Date,Sub Contract Reference ID,Sub Woman Owned Business,Sub Emerging Business,Prime Vendor Match,Sub Vendor Match
CT182620248805667,yes,Sub Vendor,POSILLICO CIVIL INC,Non-M/WBE,CSO-GC-SFS-OH-CP2: Gowanus Canal Excavation and Foundation,0.0,0.0,0.0,3/29/2024,7/25/2027,3/12/2024,No ,No ,Department of Environmental Protection,,2,-,CONSTRUCTION,COMPETITIVE SEALED BIDDING,"IOTB CONSTRUCTION, POLLUTION REMEDIATION OBLIGATIONS",Construction Services,82623B0082001,,0,0,ECOTERRA CONSULTING LLC,Asian American,"Soil sampling, characterization, Preparation of FSP, FSSR, MHP, Soil disposal & hauling",ACCO Approved Subcontract,Construction Services,12157792.5,12157792.5,411139.83,6/10/2024,12/6/2026,003,No ,No ,POSILLICO CIVIL INC,ECOTERRA CONSULTING LLC
CT182620248805667,yes,Sub Vendor,POSILLICO CIVIL INC,Non-M/WBE,CSO-GC-SFS-OH-CP2: Gowanus Canal Excavation and Foundation,0.0,0.0,0.0,3/29/2024,7/25/2027,3/12/2024,No ,No ,Department of Environmental Protection,,2,-,CONSTRUCTION,COMPETITIVE SEALED BIDDING,"IOTB CONSTRUCTION, POLLUTION REMEDIATION OBLIGATIONS",Construction Services,82623B0082001,,0,0,ECOTERRA CONSULTING LLC,Asian American,"Soil sampling, characterization, Preparation of FSP, FSSR, MHP, Soil disposal & hauling",ACCO Approved Subcontract,Construction Services,12157792.5,12157792.5,411139.83,6/10/2024,12/6/2026,003,No ,No ,POSILLICO CIVIL INC,ECOTERRA CONSULTING LLC
CT182620248805387,no,Prime Vendor,JSK CONSTRUCTION CORP,Asian American,BWS-IC-JOC24-G In City General Construction,3000000.0,3000000.0,0.0,3/18/2024,3/17/2026,3/4/2024,No ,No ,Department of Environmental Protection,,3,-,CONSTRUCTION,COMPETITIVE SEALED BIDDING,"CONTRACTUAL SERVICES GENERAL, IOTB CONSTRUCTION",Construction Services,82623B0070001,,0,0,NOT APPLICABLE,Not Applicable,Not Applicable,Not Applicable,Not Applicable,0.0,0.0,0.0,,,Not Applicable,Not Applicable,Not Applicable,JSK CONSTRUCTION CORP,Not Applicable
CT182620248805195,yes,Prime Vendor,GILSTON ELECTRICAL CONTRACTING LLC,Non-M/WBE,BWS-IC-JOC23-E Job Order Contract BWS - Electrical,2000000.0,2000000.0,231862.93,5/22/2024,5/21/2026,5/8/2024,No ,No ,Department of Environmental Protection,1016226497.0,4,-,CONSTRUCTION,COMPETITIVE SEALED BIDDING,"CONTRACTUAL SERVICES GENERAL, IOTB CONSTRUCTION",Construction Services,82623B0056001,,0,0,NOT APPLICABLE,Not Applicable,Not Applicable,Not Applicable,Not Applicable,0.0,0.0,0.0,,,Not Applicable,No ,No ,GILSTON ELECTRICAL CONTRACTING LLC,Not Applicable
CT182620248804754,yes,Prime Vendor,PJS MONTESANO JV LLC,Non-M/WBE,"KENS-EAST-2: Kensico-Eastview Connection, Site Preparation",107674115.6,107654000.0,22428956.52,1/1/2024,7/29/2026,3/1/2024,No ,No ,Department of Environmental Protection,1016171086.0,2,-,CONSTRUCTION,COMPETITIVE SEALED BIDDING,"IOTB CONSTRUCTION, POLLUTION REMEDIATION OBLIGATIONS",Construction Services,82623B0041001C001,,0,0,NOT APPLICABLE,Not Applicable,Not Applicable,Not Applicable,Not Applicable,0.0,0.0,0.0,,,Not Applicable,No ,No ,PJS MONTESANO JV LLC,Not Applicable
CT182620248804754,yes,Sub Vendor,PJS MONTESANO JV LLC,Non-M/WBE,"KENS-EAST-2: Kensico-Eastview Connection, Site Preparation",0.0,0.0,0.0,1/1/2024,7/29/2026,3/1/2024,No ,No ,Department of Environmental Protection,,2,-,CONSTRUCTION,COMPETITIVE SEALED BIDDING,"IOTB CONSTRUCTION, POLLUTION REMEDIATION OBLIGATIONS",Construction Services,82623B0041001C001,,0,0,DAG SECURITY SERVICE INC,Black American,Site security,ACCO Rejected Subcontract,Construction Services,0.0,0.0,0.0,4/1/2024,7/29/2026,023,No ,No ,PJS MONTESANO JV LLC,DAG SECURITY SERVICE INC
CT182620248804754,yes,Sub Vendor,PJS MONTESANO JV LLC,Non-M/WBE,"KENS-EAST-2: Kensico-Eastview Connection, Site Preparation",0.0,0.0,0.0,1/1/2024,7/29/2026,3/1/2024,No ,No ,Department of Environmental Protection,,2,-,CONSTRUCTION,COMPETITIVE SEALED BIDDING,"IOTB CONSTRUCTION, POLLUTION REMEDIATION OBLIGATIONS",Construction Services,82623B0041001C001,,0,0,PROFESSIONAL TOUCH NYC LLC,Hispanic American,Janitorial services,ACCO Reviewing Subcontract,Construction Services,46000.0,46000.0,0.0,12/20/2024,7/15/2026,031,Yes,No ,PJS MONTESANO JV LLC,PROFESSIONAL TOUCH NYC LLC
CT182620248804754,yes,Sub Vendor,PJS MONTESANO JV LLC,Non-M/WBE,"KENS-EAST-2: Kensico-Eastview Connection, Site Preparation",0.0,0.0,0.0,1/1/2024,7/29/2026,3/1/2024,No ,No ,Department of Environmental Protection,,2,-,CONSTRUCTION,COMPETITIVE SEALED BIDDING,"IOTB CONSTRUCTION, POLLUTION REMEDIATION OBLIGATIONS",Construction Services,82623B0041001C001,,0,0,MCVAC ENVIRONMENTAL SERVICES INC,Non-M/WBE,"Vacuum Excavation and ""turn key"" Services Waste Management",ACCO Reviewing Subcontract,Construction Services,23600.0,23600.0,0.0,8/16/2024,7/29/2026,027,No ,No ,PJS MONTESANO JV LLC,MCVAC ENVIRONMENTAL SERVICES INC
CT182620248804754,yes,Sub Vendor,PJS MONTESANO JV LLC,Non-M/WBE,"KENS-EAST-2: Kensico-Eastview Connection, Site Preparation",0.0,0.0,0.0,1/1/2024,7/29/2026,3/1/2024,No ,No ,Department of Environmental Protection,,2,-,CONSTRUCTION,COMPETITIVE SEALED BIDDING,"IOTB CONSTRUCTION, POLLUTION REMEDIATION OBLIGATIONS",Construction Services,82623B0041001C001,,0,0,K  D INDUSTRIES OF NY LLC,Black American,Trucking/Hauling,ACCO Reviewing Subcontract,Construction Services,323750.0,323750.0,0.0,6/26/2024,7/29/2026,024,No ,No ,PJS MONTESANO JV LLC,KD INDUSTRIES OF NY LLC
CT182620248804754,yes,Sub Vendor,PJS MONTESANO JV LLC,Non-M/WBE,"KENS-EAST-2: Kensico-Eastview Connection, Site Preparation",0.0,0.0,0.0,1/1/2024,7/29/2026,3/1/2024,No ,No ,Department of Environmental Protection,,2,-,CONSTRUCTION,COMPETITIVE SEALED BIDDING,"IOTB CONSTRUCTION, POLLUTION REMEDIATION OBLIGATIONS",Construction Services,82623B0041001C001,,0,0,WANG TECHNOLOGY LLC,Asian American,Geotechnical Instrumentation and Monitoring,No Subcontract Payments Submitted,Construction Services,177860.0,177860.0,0.0,8/23/2024,7/29/2026,020,No ,No ,PJS MONTESANO JV LLC,WANG TECHNOLOGY LLC
CT182620248804754,yes,Sub Vendor,PJS MONTESANO JV LLC,Non-M/WBE,"KENS-EAST-2: Kensico-Eastview Connection, Site Preparation",0.0,0.0,0.0,1/1/2024,7/29/2026,3/1/2024,No ,No ,Department of Environmental Protection,,2,-,CONSTRUCTION,COMPETITIVE SEALED BIDDING,"IOTB CONSTRUCTION, POLLUTION REMEDIATION OBLIGATIONS",Construction Services,82623B0041001C001,,0,0,ROSE CONTRACTING OF WESTCHESTER INC,Non-M/WBE,TRUCKING & MATERIAL,ACCO Reviewing Subcontract,Construction Services,324870.0,324870.0,0.0,4/12/2024,7/29/2026,018,No ,No ,PJS MONTESANO JV LLC,ROSE CONTRACTING OF WESTCHESTER INC
CT182620248804754,yes,Sub Vendor,PJS MONTESANO JV LLC,Non-M/WBE,"KENS-EAST-2: Kensico-Eastview Connection, Site Preparation",0.0,0.0,0.0,1/1/2024,7/29/2026,3/1/2024,No ,No ,Department of Environmental Protection,,2,-,CONSTRUCTION,COMPETITIVE SEALED BIDDING,"IOTB CONSTRUCTION, POLLUTION REMEDIATION OBLIGATIONS",Construction Services,82623B0041001C001,,0,0,LASHAYS CONSTRUCTION  DEVELOPMENT CO INC,Black American,Rebar installation,ACCO Reviewing Subcontract,Construction Services,437611.0,437611.0,0.0,4/11/2024,7/29/2026,017,No ,No ,PJS MONTESANO JV LLC,LASHAYS CONSTRUCTION  DEVELOPMENT CO INC
CT182620248804754,yes,Sub Vendor,PJS MONTESANO JV LLC,Non-M/WBE,"KENS-EAST-2: Kensico-Eastview Connection, Site Preparation",0.0,0.0,0.0,1/1/2024,7/29/2026,3/1/2024,No ,No ,Department of Environmental Protection,,2,-,CONSTRUCTION,COMPETITIVE SEALED BIDDING,"IOTB CONSTRUCTION, POLLUTION REMEDIATION OBLIGATIONS",Construction Services,82623B0041001C001,,0,0,SCHUPPS LINE CONSTRUCTION INC,Non-M/WBE,"supply and install standby generators, Generator paralleling gear, MV switchgear,MV Transformers and various appurtenances",ACCO Reviewing Subcontract,Construction Services,7108825.0,7108825.0,0.0,4/1/2024,7/29/2026,016,No ,No ,PJS MONTESANO JV LLC,SCHUPPS LINE CONSTRUCTION INC
CT182620248804754,yes,Sub Vendor,PJS MONTESANO JV LLC,Non-M/WBE,"KENS-EAST-2: Kensico-Eastview Connection, Site Preparation",0.0,0.0,0.0,1/1/2024,7/29/2026,3/1/2024,No ,No ,Department of Environmental Protection,,2,-,CONSTRUCTION,COMPETITIVE SEALED BIDDING,"IOTB CONSTRUCTION, POLLUTION REMEDIATION OBLIGATIONS",Construction Services,82623B0041001C001,,0,0,LASHAYS CONSTRUCTION  DEVELOPMENT CO INC,Black American,Latherals Rebar Installers,No Subcontract Payments Submitted,Construction Services,437611.0,437611.0,0.0,7/26/2024,7/29/2026,014,No ,No ,PJS MONTESANO JV LLC,LASHAYS CONSTRUCTION  DEVELOPMENT CO INC
CT182620248804754,yes,Sub Vendor,PJS MONTESANO JV LLC,Non-M/WBE,"KENS-EAST-2: Kensico-Eastview Connection, Site Preparation",0.0,0.0,0.0,1/1/2024,7/29/2026,3/1/2024,No ,No ,Department of Environmental Protection,,2,-,CONSTRUCTION,COMPETITIVE SEALED BIDDING,"IOTB CONSTRUCTION, POLLUTION REMEDIATION OBLIGATIONS",Construction Services,82623B0041001C001,,0,0,FAXA INC,Hispanic American,CMU Installation,ACCO Reviewing Subcontract,Construction Services,177750.0,177750.0,0.0,4/1/2024,7/29/2026,015,No ,No ,PJS MONTESANO JV LLC,FAXA INC
CT182620248804754,yes,Sub Vendor,PJS MONTESANO JV LLC,Non-M/WBE,"KENS-EAST-2: Kensico-Eastview Connection, Site Preparation",0.0,0.0,0.0,1/1/2024,7/29/2026,3/1/2024,No ,No ,Department of Environmental Protection,,2,-,CONSTRUCTION,COMPETITIVE SEALED BIDDING,"IOTB CONSTRUCTION, POLLUTION REMEDIATION OBLIGATIONS",Construction Services,82623B0041001C001,,0,0,PJS ELECTRIC INC,Non-M/WBE,Furnish and Install Electrical infrastructure for the new building,No Subcontract Payments Submitted,Construction Services,22500000.0,22500000.0,0.0,4/1/2024,7/29/2026,011,No ,No ,PJS MONTESANO JV LLC,PJS ELECTRIC INC
CT182620248804754,yes,Sub Vendor,PJS MONTESANO JV LLC,Non-M/WBE,"KENS-EAST-2: Kensico-Eastview Connection, Site Preparation",0.0,0.0,0.0,1/1/2024,7/29/2026,3/1/2024,No ,No ,Department of Environmental Protection,,2,-,CONSTRUCTION,COMPETITIVE SEALED BIDDING,"IOTB CONSTRUCTION, POLLUTION REMEDIATION OBLIGATIONS",Construction Services,82623B0041001C001,,0,0,SOUND ENVIRONMENTAL ASSOCIATES LLC,Women (Non-Minority),"Health, Safety & Environmental Services",ACCO Approved Subcontract,Construction Services,636840.0,636840.0,22032.5,4/1/2024,7/29/2026,010,Yes,No ,PJS MONTESANO JV LLC,SOUND ENVIRONMENTAL ASSOCIATES LLC
CT182620248804754,yes,Sub Vendor,PJS MONTESANO JV LLC,Non-M/WBE,"KENS-EAST-2: Kensico-Eastview Connection, Site Preparation",0.0,0.0,0.0,1/1/2024,7/29/2026,3/1/2024,No ,No ,Department of Environmental Protection,,2,-,CONSTRUCTION,COMPETITIVE SEALED BIDDING,"IOTB CONSTRUCTION, POLLUTION REMEDIATION OBLIGATIONS",Construction Services,82623B0041001C001,,0,0,BEACH ERECTORS INC,Women (Non-Minority),Furnish and Install Misc. Metals,No Subcontract Payments Submitted,Construction Services,1300000.0,1300000.0,0.0,4/9/2024,7/29/2026,001,Yes,No ,PJS MONTESANO JV LLC,BEACH ERECTORS INC
CT182620248804343,yes,Prime Vendor,AVENUE CONTRACTING INC,Asian American,"General Construction Job Order Contract for region 2, Bronx",3000000.0,3000000.0,2802916.64,2/3/2024,2/1/2025,1/5/2024,No ,No ,Department of Environmental Protection,,5,-,CONSTRUCTION,RENEWAL OF CONTRACT,"IOTB CONSTRUCTION, OTHR SERV AND CHRGS-GENERAL",Construction Services,82621B0020001R002,,0,0,NOT APPLICABLE,Not Applicable,Not Applicable,Not Applicable,Not Applicable,0.0,0.0,0.0,,,Not Applicable,No ,No ,AVENUE CONTRACTING INC,Not Applicable
CT182620248803870,yes,Prime Vendor,ANTHONY RIVARA CONTRACTING LLC,Non-M/WBE,"TI-6: Bulkhead and Dock Rehabilitation, Tallman Island WRRF",3940000.0,3940000.0,2515988.0,3/13/2024,3/14/2025,1/5/2024,No ,No ,Department of Environmental Protection,1015339224.0,2,-,CONSTRUCTION,COMPETITIVE SEALED BIDDING,"IOTB CONSTRUCTION, POLLUTION REMEDIATION OBLIGATIONS",Construction Services,82622B0060001,,0,0,NOT APPLICABLE,Not Applicable,Not Applicable,Not Applicable,Not Applicable,0.0,0.0,0.0,,,Not Applicable,No ,No ,ANTHONY RIVARA CONTRACTING LLC,Not Applicable
CT182620248803870,yes,Sub Vendor,ANTHONY RIVARA CONTRACTING LLC,Non-M/WBE,"TI-6: Bulkhead and Dock Rehabilitation, Tallman Island WRRF",0.0,0.0,0.0,3/13/2024,3/14/2025,1/5/2024,No ,No ,Department of Environmental Protection,,2,-,CONSTRUCTION,COMPETITIVE SEALED BIDDING,"IOTB CONSTRUCTION, POLLUTION REMEDIATION OBLIGATIONS",Construction Services,82622B0060001,,0,0,SOUND ENVIRONMENTAL ASSOCIATES LLC,Women (Non-Minority),EHS Rep and Soil Sampling Plan Development,ACCO Reviewing Subcontract,Construction Services,96000.0,5000.0,0.0,6/3/2024,3/14/2025,013,Yes,No ,ANTHONY RIVARA CONTRACTING LLC,SOUND ENVIRONMENTAL ASSOCIATES LLC
CT182620248803870,yes,Sub Vendor,ANTHONY RIVARA CONTRACTING LLC,Non-M/WBE,"TI-6: Bulkhead and Dock Rehabilitation, Tallman Island WRRF",0.0,0.0,0.0,3/13/2024,3/14/2025,1/5/2024,No ,No ,Department of Environmental Protection,,2,-,CONSTRUCTION,COMPETITIVE SEALED BIDDING,"IOTB CONSTRUCTION, POLLUTION REMEDIATION OBLIGATIONS",Construction Services,82622B0060001,,0,0,CORONA INDUSTRIES CORP,Hispanic American,225ft of chain link fence,No Subcontract Payments Submitted,Construction Services,53088.0,53088.0,0.0,6/24/2024,3/14/2025,014,No ,No ,ANTHONY RIVARA CONTRACTING LLC,CORONA INDUSTRIES CORP
CT182620248803870,yes,Sub Vendor,ANTHONY RIVARA CONTRACTING LLC,Non-M/WBE,"TI-6: Bulkhead and Dock Rehabilitation, Tallman Island WRRF",0.0,0.0,0.0,3/13/2024,3/14/2025,1/5/2024,No ,No ,Department of Environmental Protection,,2,-,CONSTRUCTION,COMPETITIVE SEALED BIDDING,"IOTB CONSTRUCTION, POLLUTION REMEDIATION OBLIGATIONS",Construction Services,82622B0060001,,0,0,COMPETENT SAFETY LLC,Black American,EHS Site Rep,ACCO Rejected Subcontract,Construction Services,98000.0,98000.0,0.0,6/3/2024,3/14/2025,012,No ,No ,ANTHONY RIVARA CONTRACTING LLC,COMPETENT SAFETY LLC
CT182620248803870,yes,Sub Vendor,ANTHONY RIVARA CONTRACTING LLC,Non-M/WBE,"TI-6: Bulkhead and Dock Rehabilitation, Tallman Island WRRF",0.0,0.0,0.0,3/13/2024,3/14/2025,1/5/2024,No ,No ,Department of Environmental Protection,,2,-,CONSTRUCTION,COMPETITIVE SEALED BIDDING,"IOTB CONSTRUCTION, POLLUTION REMEDIATION OBLIGATIONS",Construction Services,82622B0060001,,0,0,INTERNATIONAL ASBESTOS REMOVAL INC,Women (Non-Minority),Asbestos abatement,No Subcontract Payments Submitted,Construction Services,14500.0,14500.0,0.0,6/3/2024,3/14/2025,011,Yes,No ,ANTHONY RIVARA CONTRACTING LLC,INTERNATIONAL ASBESTOS REMOVAL INC
CT182620248803870,yes,Sub Vendor,ANTHONY RIVARA CONTRACTING LLC,Non-M/WBE,"TI-6: Bulkhead and Dock Rehabilitation, Tallman Island WRRF",0.0,0.0,0.0,3/13/2024,3/14/2025,1/5/2024,No ,No ,Department of Environmental Protection,,2,-,CONSTRUCTION,COMPETITIVE SEALED BIDDING,"IOTB CONSTRUCTION, POLLUTION REMEDIATION OBLIGATIONS",Construction Services,82622B0060001,,0,0,EASTERN LANDSCAPE CONTRACTORS INC,Women (Non-Minority),landscaping,No Subcontract Payments Submitted,Construction Services,134166.65,134166.65,0.0,6/1/2024,3/13/2025,010,Yes,No ,ANTHONY RIVARA CONTRACTING LLC,EASTERN LANDSCAPE CONTRACTORS INC
CT182620248803870,yes,Sub Vendor,ANTHONY RIVARA CONTRACTING LLC,Non-M/WBE,"TI-6: Bulkhead and Dock Rehabilitation, Tallman Island WRRF",0.0,0.0,0.0,3/13/2024,3/14/2025,1/5/2024,No ,No ,Department of Environmental Protection,,2,-,CONSTRUCTION,COMPETITIVE SEALED BIDDING,"IOTB CONSTRUCTION, POLLUTION REMEDIATION OBLIGATIONS",Construction Services,82622B0060001,,0,0,WANG TECHNOLOGY LLC,Asian American,Geotechnical instrumentation and monitoring,No Subcontract Payments Submitted,Construction Services,30540.0,30540.0,0.0,6/3/2024,6/21/2024,008,No ,No ,ANTHONY RIVARA CONTRACTING LLC,WANG TECHNOLOGY LLC
CT182620241411358,yes,Prime Vendor,BEN CICCONE INC,Non-M/WBE,CRO-534 - West Branch Auxiliary Dam Slope Safety Improvement,15928995.5,15928995.5,7694022.14,2/28/2024,10/11/2026,2/23/2024,No ,No ,Department of Environmental Protection,1015208954.0,2,-,CONSTRUCTION,COMPETITIVE SEALED BIDDING,"IOTB CONSTRUCTION, POLLUTION REMEDIATION OBLIGATIONS",Construction Services,82623WM00366,,0,0,NOT APPLICABLE,Not Applicable,Not Applicable,Not Applicable,Not Applicable,0.0,0.0,0.0,,,Not Applicable,No ,No ,BEN CICCONE INC,Not Applicable
CT182620241411358,yes,Sub Vendor,BEN CICCONE INC,Non-M/WBE,CRO-534 - West Branch Auxiliary Dam Slope Safety Improvement,0.0,0.0,0.0,2/28/2024,10/11/2026,2/23/2024,No ,No ,Department of Environmental Protection,,2,-,CONSTRUCTION,COMPETITIVE SEALED BIDDING,"IOTB CONSTRUCTION, POLLUTION REMEDIATION OBLIGATIONS",Construction Services,82623WM00366,,0,0,TAM ENTERPRISES INC,Non-M/WBE,TV inspection of shafts in Carmel at the West Branch Auxiliary Dam.,No Subcontract Payments Submitted,Construction Services,15160.0,8880.0,0.0,4/17/2024,10/11/2026,010,No ,No ,BEN CICCONE INC,TAM ENTERPRISES INC
CT182620241411358,yes,Sub Vendor,BEN CICCONE INC,Non-M/WBE,CRO-534 - West Branch Auxiliary Dam Slope Safety Improvement,0.0,0.0,0.0,2/28/2024,10/11/2026,2/23/2024,No ,No ,Department of Environmental Protection,,2,-,CONSTRUCTION,COMPETITIVE SEALED BIDDING,"IOTB CONSTRUCTION, POLLUTION REMEDIATION OBLIGATIONS",Construction Services,82623WM00366,,0,0,ALCAIDE INC,Non-M/WBE,Cast-in-Place Concrete Curb and Paving,ACCO Reviewing Subcontract,Construction Services,521431.3,521431.3,0.0,5/5/2025,10/11/2026,030,No ,No ,BEN CICCONE INC,ALCAIDE INC
CT182620241411358,yes,Sub Vendor,BEN CICCONE INC,Non-M/WBE,CRO-534 - West Branch Auxiliary Dam Slope Safety Improvement,0.0,0.0,0.0,2/28/2024,10/11/2026,2/23/2024,No ,No ,Department of Environmental Protection,,2,-,CONSTRUCTION,COMPETITIVE SEALED BIDDING,"IOTB CONSTRUCTION, POLLUTION REMEDIATION OBLIGATIONS",Construction Services,82623WM00366,,0,0,ALCAIDE INC,Non-M/WBE,Cast-in-Place Concrete Curb and Paving,ACCO Canceled Subcontract,Construction Services,521431.3,521431.3,0.0,5/5/2025,10/11/2026,029,No ,No ,BEN CICCONE INC,ALCAIDE INC
CT182620241411358,yes,Sub Vendor,BEN CICCONE INC,Non-M/WBE,CRO-534 - West Branch Auxiliary Dam Slope Safety Improvement,0.0,0.0,0.0,2/28/2024,10/11/2026,2/23/2024,No ,No ,Department of Environmental Protection,,2,-,CONSTRUCTION,COMPETITIVE SEALED BIDDING,"IOTB CONSTRUCTION, POLLUTION REMEDIATION OBLIGATIONS",Construction Services,82623WM00366,,0,0,ALCAIDE INC,Non-M/WBE,Cast-in-Place Concrete Curb and Paving,ACCO Canceled Subcontract,Construction Services,521431.3,521431.3,0.0,5/5/2025,10/11/2026,028,No ,No ,BEN CICCONE INC,ALCAIDE INC
CT182620241411358,yes,Sub Vendor,BEN CICCONE INC,Non-M/WBE,CRO-534 - West Branch Auxiliary Dam Slope Safety Improvement,0.0,0.0,0.0,2/28/2024,10/11/2026,2/23/2024,No ,No ,Department of Environmental Protection,,2,-,CONSTRUCTION,COMPETITIVE SEALED BIDDING,"IOTB CONSTRUCTION, POLLUTION REMEDIATION OBLIGATIONS",Construction Services,82623WM00366,,0,0,SOUND ENVIRONMENTAL ASSOCIATES LLC,Women (Non-Minority),Safety Professional Services,ACCO Approved Subcontract,Construction Services,56825.27,56825.27,5739.0,7/29/2024,10/11/2026,025,Yes,No ,BEN CICCONE INC,SOUND ENVIRONMENTAL ASSOCIATES LLC
CT182620241411358,yes,Sub Vendor,BEN CICCONE INC,Non-M/WBE,CRO-534 - West Branch Auxiliary Dam Slope Safety Improvement,0.0,0.0,0.0,2/28/2024,10/11/2026,2/23/2024,No ,No ,Department of Environmental Protection,,2,-,CONSTRUCTION,COMPETITIVE SEALED BIDDING,"IOTB CONSTRUCTION, POLLUTION REMEDIATION OBLIGATIONS",Construction Services,82623WM00366,,0,0,CASSONE LEASING INC,Women (Non-Minority),Furnish for purchase 60'x24' office trailer,ACCO Approved Subcontract,Construction Services,237558.0,237558.0,237558.0,7/22/2024,10/11/2026,022,Yes,No ,BEN CICCONE INC,CASSONE LEASING INC
CT182620241411358,yes,Sub Vendor,BEN CICCONE INC,Non-M/WBE,CRO-534 - West Branch Auxiliary Dam Slope Safety Improvement,0.0,0.0,0.0,2/28/2024,10/11/2026,2/23/2024,No ,No ,Department of Environmental Protection,,2,-,CONSTRUCTION,COMPETITIVE SEALED BIDDING,"IOTB CONSTRUCTION, POLLUTION REMEDIATION OBLIGATIONS",Construction Services,82623WM00366,,0,0,NORTH COUNTRY GARDEN CENTERINC,Non-M/WBE,"Furnish labor, and equipment for landscaping services.",ACCO Approved Subcontract,Construction Services,34787.02,34787.02,1780.0,4/1/2024,10/11/2026,007,No ,No ,BEN CICCONE INC,THE NORTH COUNTRY GARDEN CENTER INC
CT182620241411358,yes,Sub Vendor,BEN CICCONE INC,Non-M/WBE,CRO-534 - West Branch Auxiliary Dam Slope Safety Improvement,0.0,0.0,0.0,2/28/2024,10/11/2026,2/23/2024,No ,No ,Department of Environmental Protection,,2,-,CONSTRUCTION,COMPETITIVE SEALED BIDDING,"IOTB CONSTRUCTION, POLLUTION REMEDIATION OBLIGATIONS",Construction Services,82623WM00366,,0,0,NJ  C ASSOCIATES INC,Hispanic American,Furnish weekly service for two (2) portable toilets and provide potable water tanks.,ACCO Approved Subcontract,Construction Services,34300.0,34300.0,5391.79,4/1/2024,10/11/2026,008,Yes,No ,BEN CICCONE INC,NJC ASSOCIATES INC
CT182620241411358,yes,Sub Vendor,BEN CICCONE INC,Non-M/WBE,CRO-534 - West Branch Auxiliary Dam Slope Safety Improvement,0.0,0.0,0.0,2/28/2024,10/11/2026,2/23/2024,No ,No ,Department of Environmental Protection,,2,-,CONSTRUCTION,COMPETITIVE SEALED BIDDING,"IOTB CONSTRUCTION, POLLUTION REMEDIATION OBLIGATIONS",Construction Services,82623WM00366,,0,0,EAST COAST INDUSTRIAL SERVICES INC,Women (Non-Minority),Street Sweeping,ACCO Approved Subcontract,Construction Services,39581.0,39581.0,3370.0,4/1/2024,10/11/2026,011,Yes,No ,BEN CICCONE INC,EAST COAST INDUSTRIAL SERVICES INC
CT182620241411358,yes,Sub Vendor,BEN CICCONE INC,Non-M/WBE,CRO-534 - West Branch Auxiliary Dam Slope Safety Improvement,0.0,0.0,0.0,2/28/2024,10/11/2026,2/23/2024,No ,No ,Department of Environmental Protection,,2,-,CONSTRUCTION,COMPETITIVE SEALED BIDDING,"IOTB CONSTRUCTION, POLLUTION REMEDIATION OBLIGATIONS",Construction Services,82623WM00366,,0,0,JP HOGAN CORING  SAWING CO,Women (Non-Minority),Sawcutting as directed.,No Subcontract Payments Submitted,Construction Services,132960.0,132960.0,0.0,4/1/2024,10/11/2026,015,Yes,No ,BEN CICCONE INC,JP HOGAN CORING  SAWING CORP
CT182620241411358,yes,Sub Vendor,BEN CICCONE INC,Non-M/WBE,CRO-534 - West Branch Auxiliary Dam Slope Safety Improvement,0.0,0.0,0.0,2/28/2024,10/11/2026,2/23/2024,No ,No ,Department of Environmental Protection,,2,-,CONSTRUCTION,COMPETITIVE SEALED BIDDING,"IOTB CONSTRUCTION, POLLUTION REMEDIATION OBLIGATIONS",Construction Services,82623WM00366,,0,0,ALLMAN ENVIRONMENTAL SERVICES PHOTOGRAGY,Non-M/WBE,"Preconstruction, progress and final completion photo and video services.",ACCO Approved Subcontract,Construction Services,47540.0,47540.0,10270.0,4/1/2024,10/11/2026,013,No ,No ,BEN CICCONE INC,ALLMAN ENVIRONMENTAL SERVICES PHOTOGRAPHY LLC
CT182620241411358,yes,Sub Vendor,BEN CICCONE INC,Non-M/WBE,CRO-534 - West Branch Auxiliary Dam Slope Safety Improvement,0.0,0.0,0.0,2/28/2024,10/11/2026,2/23/2024,No ,No ,Department of Environmental Protection,,2,-,CONSTRUCTION,COMPETITIVE SEALED BIDDING,"IOTB CONSTRUCTION, POLLUTION REMEDIATION OBLIGATIONS",Construction Services,82623WM00366,,0,0,B  B CONCRETE ENTERPRISES INC,Non-M/WBE,"Construct concrete swale, seepage chamber riser, vault improvements.",No Subcontract Payments Submitted,Construction Services,86000.0,86000.0,0.0,4/1/2024,10/11/2026,006,No ,No ,BEN CICCONE INC,BB CONCRETE ENTERPRISES INC
